temperature,humidity,oil_level,gas_value,fault_class
33.92,80.76,9.92,1885.83,4
24.81,60.83,15.74,1195.47,0
27.68,43.48,23.93,187.09,0
23.33,38.81,15.16,643.53,0
21.29,78.59,13.95,844.57,2
35.48,81.94,24.72,323.76,0
32.56,77.2,14.88,972.51,2
31.88,53.11,3.37,431.99,3
24.05,74.42,15.98,1931.54,4
24.09,65.63,16.62,557.92,0
27.41,78.9,11.72,1589.12,4
23.8,33.53,20.53,1250.37,0
35.97,77.48,24.96,1131.87,0
30.63,52.35,14.67,590.67,0
34.82,76.29,14.43,123.96,2
34.5,56.52,16.05,954.24,0
34.05,73.72,22.17,1513.69,4
23.67,56.58,14.76,1279.56,0
33.3,65.45,15.37,1994.62,4
27.47,54.19,22.76,1032.55,0
23.96,73.67,13.94,1179.39,0
22.2,46.14,18.0,624.96,0
30.58,51.85,9.79,1032.0,0
25.06,46.89,8.45,152.08,0
37.95,45.11,10.71,23.72,1
20.44,79.19,18.6,1872.23,4
31.67,62.19,21.55,1719.97,4
22.99,59.89,5.9,1849.66,4
30.5,62.63,10.66,1886.85,4
39.9,56.72,10.29,1247.08,0
37.9,44.39,5.95,808.26,1
25.88,39.01,5.96,517.34,0
27.32,41.13,19.29,747.8,0
25.6,33.14,4.03,492.32,3
39.89,41.88,6.74,1207.47,0
22.02,33.47,14.9,220.15,0
25.08,36.5,20.52,673.8,0
30.22,52.64,19.07,1521.14,4
27.24,35.32,21.87,1633.22,4
20.98,55.15,4.6,1813.08,4
23.25,81.0,6.64,802.39,2
21.41,58.3,3.51,613.0,3
23.49,66.46,23.92,528.67,0
30.06,31.93,12.55,1098.64,0
33.62,51.3,22.85,881.52,0
21.96,44.69,11.34,150.2,0
36.65,41.16,16.27,1892.1,4
20.11,42.13,3.5,12.73,3
20.32,58.14,10.81,1379.98,0
35.69,62.53,23.3,210.26,1
36.46,36.68,6.72,118.27,1
25.47,33.24,3.28,1009.06,0
36.47,74.94,17.26,875.1,1
36.98,69.95,4.54,165.58,0
36.09,73.63,15.51,1475.71,0
39.05,40.1,14.58,650.66,1
26.0,68.68,4.48,1977.6,4
32.54,66.25,21.26,539.31,0
34.55,46.71,20.17,1578.42,4
35.5,66.51,22.41,1455.06,0
32.25,80.0,10.66,1902.8,4
31.28,35.18,13.71,382.74,0
37.51,59.84,5.97,743.63,1
27.27,62.86,19.59,1257.24,0
36.39,44.19,5.85,1526.01,4
36.01,38.92,24.13,556.68,1
35.62,82.21,21.36,43.28,0
25.75,39.57,6.73,128.16,0
28.32,84.56,8.09,497.47,2
25.61,67.07,18.77,1212.8,0
35.71,79.53,6.86,113.93,0
27.52,46.7,23.42,1106.18,0
22.97,46.73,21.57,1454.96,0
24.59,52.39,22.8,799.72,0
28.35,78.47,15.88,632.44,2
23.27,57.25,6.83,1576.88,4
31.75,79.22,19.98,1608.51,4
34.08,67.17,11.9,1827.83,4
36.49,63.93,7.22,503.49,1
20.49,78.61,19.31,932.31,2
28.19,33.88,13.7,1436.39,0
27.27,67.37,4.58,781.23,3
32.88,54.17,16.04,361.96,0
31.74,83.74,15.12,1698.28,4
35.13,57.43,9.78,1201.24,0
30.09,36.75,20.94,1750.26,4
21.05,34.42,3.79,1915.75,4
27.2,52.6,23.84,1821.98,4
28.25,52.16,22.68,829.57,0
36.7,73.51,7.7,1224.23,0
23.13,55.37,12.63,1969.7,4
36.34,48.33,15.34,1677.84,4
30.37,69.5,20.82,194.95,0
24.67,72.27,18.29,1910.43,4
31.05,78.34,4.16,70.71,0
21.43,49.18,8.96,1652.01,4
35.55,34.27,13.3,28.49,1
28.24,55.21,4.62,911.35,3
25.7,35.49,16.87,548.15,0
39.45,33.97,16.15,1302.7,0
32.52,49.93,9.84,849.47,0
25.34,64.28,22.54,800.74,0
22.42,51.28,9.66,1491.54,0
37.4,34.06,3.63,1322.17,0
39.42,60.6,13.34,1102.95,0
32.49,71.15,11.02,168.6,0
25.85,55.13,13.42,1161.89,0
21.82,72.92,23.08,875.63,0
24.27,83.8,13.42,1458.84,0
28.9,43.9,19.59,1418.58,0
38.55,63.33,9.22,218.37,1
27.88,40.84,11.27,1110.89,0
24.92,56.72,19.6,76.02,0
38.42,81.98,11.47,1669.03,4
26.64,32.11,11.8,49.13,0
32.63,44.81,11.45,589.25,0
24.28,77.71,12.59,1752.86,4
38.94,67.82,7.63,1687.53,4
38.05,51.98,8.84,1496.58,0
24.63,43.96,17.76,96.11,0
39.46,80.52,6.75,1843.82,4
24.27,63.08,14.29,1722.18,4
29.02,35.98,16.39,1398.11,0
32.77,62.91,3.75,1334.72,0
27.61,59.0,18.08,676.47,0
24.73,67.54,7.67,665.64,0
30.4,54.51,6.4,299.21,0
34.39,76.21,4.21,1185.22,0
24.25,80.07,19.34,1549.24,4
21.8,61.18,18.05,300.45,0
29.62,81.03,12.21,453.69,2
23.37,64.68,7.12,1841.6,4
31.02,64.58,14.68,16.24,0
32.97,30.05,12.26,1364.54,0
37.33,46.07,22.83,1794.75,4
36.2,84.67,7.07,1667.74,4
26.42,79.96,8.58,885.4,2
39.65,68.42,7.15,234.74,1
30.48,84.14,21.33,1965.22,4
38.12,67.73,18.01,1452.78,0
24.89,30.71,13.67,202.7,0
23.09,55.84,21.45,221.4,0
28.7,53.5,19.87,1774.29,4
27.24,65.22,3.01,610.82,3
20.66,41.48,6.8,1393.98,0
24.75,37.49,10.41,340.34,0
28.76,72.09,18.67,1873.51,4
35.41,41.25,17.09,28.37,1
27.89,67.77,16.79,1886.55,4
21.88,53.18,4.42,630.65,3
23.45,82.53,16.69,1112.69,0
27.69,53.09,17.81,944.39,0
30.91,51.69,24.52,1816.13,4
30.42,78.79,22.11,724.76,2
31.07,59.0,11.63,370.31,0
20.54,59.51,4.83,692.35,3
26.9,43.32,4.98,582.15,3
30.86,68.83,15.76,329.56,0
36.73,78.76,21.15,1772.69,4
30.31,35.35,14.39,1749.55,4
37.1,71.02,5.24,1990.32,4
35.09,52.61,4.52,1496.23,0
30.21,33.26,17.21,953.92,0
20.5,55.37,22.06,554.84,0
22.8,57.81,9.94,569.91,0
28.48,42.22,13.86,311.23,0
38.53,42.51,12.81,192.02,1
26.75,79.85,16.29,919.48,2
33.08,75.53,13.76,464.54,2
25.21,62.56,8.22,270.11,0
25.3,78.84,8.39,715.62,2
24.49,31.11,23.05,1973.68,4
35.01,49.96,23.2,271.45,1
22.2,49.71,6.18,379.14,0
32.12,68.07,19.03,1468.91,0
26.14,54.0,22.68,857.64,0
37.89,84.61,3.59,1496.62,0
38.34,75.35,5.23,689.0,0
29.54,52.79,20.38,1939.85,4
22.68,79.14,23.9,398.27,2
20.44,34.42,15.67,1549.96,4
29.23,37.64,18.35,1543.69,4
31.88,72.75,20.54,1098.63,0
25.29,43.65,23.14,1318.03,0
30.55,44.71,15.96,858.8,0
21.27,47.27,7.94,920.81,0
33.04,80.18,20.84,1575.12,4
33.08,55.26,5.35,600.63,0
29.23,78.9,5.46,1103.48,0
24.59,84.92,5.31,1410.86,0
25.31,34.35,7.55,1543.46,4
34.72,69.76,4.17,1373.21,0
27.7,82.48,19.32,863.11,2
23.03,76.76,6.91,1478.99,0
24.04,41.29,24.14,1839.89,4
35.71,30.54,19.77,1024.14,0
20.37,47.56,23.73,1824.33,4
35.89,40.47,10.57,734.1,1
38.81,71.25,22.89,1551.85,4
39.39,49.27,19.01,1750.74,4
37.58,82.94,8.28,993.45,0
31.62,45.95,7.16,1243.61,0
30.58,62.8,4.87,1546.17,4
31.13,73.31,5.33,418.33,0
23.18,46.5,23.85,104.66,0
28.08,76.81,22.33,897.75,2
23.53,37.96,5.69,940.54,0
38.22,43.94,9.77,1753.22,4
20.49,43.05,7.34,1943.63,4
38.6,66.0,16.25,1180.9,0
34.06,58.12,23.89,793.71,0
31.04,35.87,22.61,103.15,0
34.12,55.63,10.47,1138.38,0
36.96,51.15,16.09,1010.34,0
25.96,79.37,20.06,1357.56,0
27.33,41.75,21.36,784.89,0
37.11,40.13,12.01,91.81,1
24.24,47.95,18.65,592.93,0
33.54,40.33,22.08,1718.11,4
25.35,39.61,6.08,1815.2,4
39.99,77.27,3.76,1945.04,4
24.38,70.88,16.56,948.03,0
39.45,41.1,4.3,1201.65,0
30.91,39.93,21.06,26.81,0
35.6,82.1,11.0,1666.67,4
30.38,77.22,8.91,371.13,2
31.61,32.8,6.95,1068.75,0
35.18,64.25,14.52,1506.74,4
26.45,68.23,9.24,1773.87,4
24.6,63.66,13.43,921.66,0
20.09,74.98,7.63,1413.24,0
22.34,66.35,7.69,244.18,0
22.8,49.18,18.58,426.22,0
29.5,54.03,10.22,90.49,0
37.96,74.86,4.04,217.23,0
21.82,53.67,17.5,1806.42,4
25.42,48.93,15.07,711.69,0
23.6,52.75,5.3,1373.1,0
32.28,61.67,23.34,1750.45,4
25.62,30.31,19.59,752.45,0
24.8,80.17,17.05,1482.55,0
32.26,47.71,17.64,1342.72,0
29.17,31.32,16.51,822.27,0
27.96,49.74,9.12,673.73,0
25.73,40.57,19.65,1109.46,0
39.36,78.45,21.81,832.53,0
33.98,62.95,3.06,670.97,3
36.7,78.45,17.3,172.42,0
21.13,59.58,9.92,646.04,0
24.59,36.15,7.34,158.93,0
26.77,69.34,7.66,1386.57,0
38.41,67.79,7.09,527.97,1
25.45,80.74,22.3,315.93,2
36.02,78.79,8.38,274.09,0
38.5,52.01,18.23,742.36,1
39.3,80.88,17.09,85.82,0
24.66,84.37,16.21,233.6,2
26.35,37.0,21.96,90.34,0
31.15,48.0,23.06,1707.31,4
33.24,66.5,24.79,149.69,0
35.21,31.06,24.68,1095.83,0
29.72,69.2,20.47,183.92,0
20.02,70.22,12.18,1010.38,0
30.02,55.96,5.24,638.0,0
24.67,68.89,11.66,250.63,0
30.62,81.05,3.36,1289.96,0
37.95,32.34,4.64,127.13,0
21.14,44.85,6.99,934.44,0
38.83,69.15,16.14,505.26,1
25.38,51.52,24.84,388.57,0
33.04,32.95,16.93,1640.4,4
25.94,63.0,19.91,1369.31,0
34.49,74.19,24.01,1271.05,0
29.1,70.6,3.95,1499.07,0
30.64,35.17,19.54,362.97,0
27.42,34.09,17.91,1235.34,0
28.31,49.27,22.15,1549.22,4
34.22,80.53,6.26,1057.07,0
23.22,55.57,13.14,1447.73,0
28.96,34.7,18.31,1949.9,4
34.92,60.09,16.39,834.25,0
27.82,32.32,19.52,1241.86,0
29.78,31.97,16.77,414.64,0
22.18,58.89,13.6,1337.84,0
37.55,40.88,4.89,863.05,0
26.33,43.27,11.27,1410.89,0
36.49,34.89,22.59,1814.39,4
33.66,49.56,5.2,716.69,0
38.97,63.95,9.31,182.73,1
29.93,79.01,5.43,586.91,2
20.32,47.6,17.76,436.45,0
25.46,64.39,21.28,34.89,0
36.18,39.88,3.76,173.26,0
29.25,40.76,17.91,399.66,0
31.71,82.46,22.55,1148.97,0
35.87,64.91,6.06,659.32,1
22.03,62.47,16.0,769.26,0
38.92,43.15,23.34,487.86,1
28.02,63.75,19.6,1514.74,4
26.73,31.24,9.7,1620.49,4
24.75,53.58,6.17,239.54,0
33.6,59.58,21.72,1215.43,0
29.06,47.91,12.66,840.29,0
38.24,31.13,11.66,641.91,1
29.05,37.13,13.21,253.15,0
31.34,49.35,16.39,763.47,0
23.84,71.78,13.95,1905.85,4
26.53,71.65,11.78,6.42,0
27.62,54.13,20.94,1887.87,4
30.06,53.96,3.89,1544.38,4
33.69,75.14,7.86,946.94,2
20.5,64.21,19.14,275.71,0
36.04,47.55,5.18,560.63,1
38.87,54.88,7.85,1580.79,4
26.8,69.02,5.85,470.83,0
26.62,33.3,20.09,5.4,0
24.04,67.44,7.88,710.54,0
28.59,63.35,7.0,510.2,0
26.57,63.86,23.77,1721.79,4
28.08,61.51,5.38,1898.41,4
21.18,31.51,24.44,249.55,0
22.32,44.8,14.52,598.18,0
26.2,77.54,8.59,1923.59,4
35.47,84.19,24.19,1785.58,4
31.56,63.54,9.2,389.52,0
26.09,54.11,4.29,1514.36,4
29.72,77.25,10.87,1472.13,0
21.9,78.13,20.39,982.29,2
21.29,42.35,8.19,385.11,0
25.56,57.13,7.78,1616.05,4
39.55,74.41,11.75,781.03,1
36.81,63.85,20.3,1794.39,4
36.97,69.56,21.7,1349.17,0
25.32,30.72,17.12,722.5,0
35.62,80.16,10.74,210.83,0
26.8,75.44,16.57,785.55,2
21.76,57.98,17.83,469.11,0
26.7,47.31,13.37,1238.41,0
21.7,59.85,22.21,134.79,0
37.87,47.5,17.27,610.36,1
35.17,60.37,23.51,14.77,1
29.1,76.1,13.34,40.52,2
26.36,79.81,24.54,1441.33,0
25.08,75.8,20.28,241.11,2
37.85,72.21,11.6,563.75,1
27.52,66.96,21.11,1648.34,4
23.01,41.77,19.31,1999.36,4
24.64,84.12,3.52,1849.58,4
20.72,63.3,5.83,1365.48,0
38.05,57.53,17.44,804.01,1
27.7,41.11,7.65,1069.46,0
33.77,61.22,23.86,1063.52,0
25.4,36.09,15.58,316.54,0
36.59,35.7,3.48,1044.81,0
21.14,57.31,5.03,1357.93,0
39.62,60.88,19.41,1691.31,4
38.34,60.64,14.35,42.27,1
34.23,68.94,21.17,973.63,0
29.5,73.47,14.45,629.81,0
34.73,56.3,4.2,1024.24,0
20.44,58.38,8.26,241.23,0
24.7,60.89,5.27,1218.09,0
27.35,50.14,22.1,1459.59,0
32.76,68.42,9.85,1428.94,0
22.34,72.4,24.49,1390.2,0
37.25,59.04,13.1,36.94,1
24.28,81.74,21.18,1946.36,4
37.83,66.86,20.87,1105.23,0
28.76,52.21,20.64,1500.93,4
26.22,53.55,23.37,1744.94,4
37.07,30.3,4.19,1108.05,0
39.08,74.24,23.34,215.54,1
38.06,56.88,17.81,1083.48,0
39.58,41.31,3.62,1311.61,0
32.52,48.93,10.22,888.26,0
26.57,56.36,20.92,243.81,0
31.57,38.81,22.93,1412.04,0
39.99,47.2,11.4,1825.16,4
21.12,78.99,16.41,1783.89,4
37.97,37.0,21.24,244.35,1
23.36,77.44,13.6,1506.35,4
35.57,69.88,12.58,473.01,1
36.28,57.26,9.52,1701.61,4
34.36,70.8,10.32,744.88,0
30.71,83.95,14.2,1709.34,4
34.68,30.26,14.4,1715.67,4
20.01,32.08,18.63,1379.85,0
20.91,61.98,24.18,629.21,0
37.69,82.16,4.32,881.13,0
24.43,33.84,15.74,1200.63,0
30.85,60.69,6.95,809.2,0
31.18,59.59,11.34,1168.72,0
34.21,60.31,19.9,906.3,0
27.7,49.41,24.02,758.86,0
38.03,68.27,18.2,206.29,1
23.16,37.48,5.06,710.15,0
32.49,80.95,14.3,831.42,2
31.58,42.8,18.89,317.19,0
38.3,47.46,4.29,1866.46,4
20.26,61.28,9.61,1276.75,0
36.95,78.99,19.59,1033.94,0
26.28,70.55,20.58,544.81,0
28.99,33.97,7.21,656.64,0
32.18,84.06,18.13,67.62,2
32.72,63.21,6.41,1271.02,0
33.54,62.4,7.9,1109.18,0
22.12,40.34,17.5,1459.04,0
25.38,62.18,5.66,1497.51,0
28.88,52.98,18.11,37.65,0
37.69,44.0,5.6,178.67,1
23.27,63.77,18.72,1294.69,0
30.14,32.16,12.6,726.6,0
31.57,35.59,19.67,1262.51,0
37.18,55.55,23.26,751.45,1
33.82,35.55,17.86,1526.16,4
22.79,53.53,8.67,1832.24,4
36.69,78.36,4.66,331.56,0
37.24,82.85,19.63,123.98,0
36.82,83.3,7.86,1684.81,4
34.8,83.89,19.38,536.49,2
33.28,37.57,16.02,780.05,0
37.44,55.97,13.16,858.1,1
36.43,47.73,21.9,1388.65,0
32.57,77.8,7.94,347.48,2
34.19,70.32,15.51,1446.49,0
25.19,45.25,19.22,1270.09,0
35.22,58.62,6.75,709.19,1
23.93,53.37,5.04,1673.2,4
30.5,67.97,6.89,1387.79,0
29.38,81.08,3.55,596.94,0
33.52,41.77,16.38,1034.83,0
27.8,46.49,16.42,101.33,0
35.19,31.68,21.82,451.3,1
34.28,49.85,5.87,710.91,0
34.56,48.59,23.01,820.94,0
22.45,78.15,15.98,1347.68,0
26.29,38.87,5.76,1052.01,0
27.83,47.73,12.5,299.72,0
28.55,51.28,19.06,16.41,0
28.12,75.77,17.46,996.36,2
39.45,76.13,17.07,174.44,0
22.7,32.23,15.73,1564.03,4
37.82,43.43,14.77,474.21,1
20.14,82.37,12.17,1536.4,4
37.1,81.82,20.64,801.8,0
22.77,56.89,12.5,1958.7,4
39.13,38.0,23.85,1411.78,0
30.14,69.0,18.39,1323.41,0
25.25,53.37,12.58,569.54,0
32.33,66.85,8.47,1095.94,0
25.84,55.82,13.11,915.78,0
33.94,42.55,23.07,660.1,0
31.03,68.31,18.53,641.23,0
37.15,50.04,11.01,254.36,1
20.05,42.29,7.29,37.13,0
24.87,64.11,12.17,228.41,0
27.81,43.03,12.63,1027.57,0
29.84,53.25,13.79,380.86,0
20.76,67.47,16.83,258.79,0
33.36,35.9,4.93,148.91,3
22.28,72.2,6.66,916.75,0
24.23,47.84,3.22,913.97,3
37.64,66.47,15.78,285.57,1
22.03,51.63,17.64,1250.95,0
34.21,41.27,9.32,586.07,0
37.93,41.63,12.97,1767.62,4
25.7,52.72,14.64,24.81,0
38.15,35.82,8.41,588.02,1
34.09,68.52,4.65,1257.0,0
32.36,35.83,18.48,1896.15,4
39.32,35.1,14.78,794.92,1
38.56,58.8,22.09,166.12,1
32.21,55.51,5.54,863.22,0
21.74,47.46,17.66,316.21,0
35.7,43.71,9.48,1899.01,4
36.16,38.23,12.14,1865.09,4
34.66,33.28,20.28,1010.23,0
21.41,52.73,6.37,1222.46,0
35.29,39.48,17.36,1623.58,4
27.02,31.0,19.16,922.66,0
39.5,31.98,20.76,1003.12,0
32.32,48.11,20.75,413.72,0
27.81,58.71,18.75,1030.48,0
27.62,69.19,13.11,1467.5,0
21.45,49.36,24.67,385.68,0
21.52,39.61,6.88,321.08,0
32.54,35.36,16.39,668.99,0
31.04,44.52,12.14,326.01,0
37.6,69.52,8.01,700.74,1
23.49,76.41,14.05,618.99,2
38.88,37.64,11.17,630.44,1
27.39,38.38,5.92,618.01,0
35.38,31.76,15.4,1496.55,0
33.72,84.71,22.56,497.25,2
33.17,48.63,18.53,313.54,0
32.58,57.37,11.22,1455.61,0
25.8,39.41,12.74,926.59,0
33.17,44.27,6.15,763.28,0
32.94,35.22,24.98,582.15,0
26.91,52.26,9.54,107.39,0
20.76,39.12,12.88,1476.22,0
23.9,38.57,6.97,1650.66,4
27.99,43.0,6.64,956.71,0
30.45,63.42,5.48,150.36,0
20.12,42.96,16.82,1701.82,4
29.86,41.43,4.84,392.76,3
26.13,67.05,6.46,1150.76,0
34.84,67.91,13.02,1163.69,0
35.52,57.32,15.53,611.01,1
29.23,67.85,8.31,1743.67,4
38.67,35.08,20.48,1290.82,0
21.64,56.19,22.76,431.67,0
20.61,37.45,3.2,1398.34,0
31.47,67.73,22.2,1398.12,0
20.73,83.82,7.67,1513.54,4
37.52,67.9,5.39,458.07,1
28.73,81.12,17.72,144.35,2
35.88,82.14,19.8,257.92,0
28.91,61.32,23.33,232.14,0
24.24,59.28,17.44,439.23,0
24.27,32.47,15.72,1323.46,0
30.47,65.41,13.06,1096.47,0
38.09,61.47,9.54,1173.39,0
31.29,66.89,13.13,1379.68,0
27.18,84.03,21.64,1594.18,4
30.84,54.61,8.3,1102.36,0
36.23,39.25,9.66,191.06,1
23.22,81.65,6.59,1389.23,0
26.36,77.41,22.83,1948.35,4
35.25,53.11,18.42,1647.88,4
39.77,70.33,12.16,662.21,1
33.89,34.93,24.09,1081.63,0
34.78,81.34,16.15,819.36,2
22.16,67.47,10.62,1580.26,4
26.6,50.47,18.15,459.36,0
20.84,59.31,18.04,1899.43,4
22.04,77.27,22.0,964.42,2
23.76,64.1,14.54,565.47,0
25.81,55.81,6.35,1827.05,4
31.38,50.56,19.72,608.11,0
23.56,38.04,8.96,326.49,0
34.1,51.91,19.36,1154.57,0
35.3,36.05,3.55,837.11,0
28.45,70.42,4.45,580.24,3
28.66,73.5,11.24,354.57,0
33.67,63.03,13.97,577.05,0
21.9,80.88,8.82,122.94,2
23.49,68.67,10.19,673.8,0
32.18,47.61,7.58,1076.04,0
28.33,53.53,12.6,1311.0,0
28.98,38.26,23.81,1573.54,4
37.7,46.53,14.2,984.5,1
32.76,46.39,19.3,846.65,0
29.39,50.13,7.99,1692.89,4
28.93,82.97,24.43,821.37,2
37.67,60.54,21.84,1979.46,4
32.5,56.98,12.45,1372.4,0
38.36,68.47,13.47,335.08,1
20.92,49.72,20.9,125.19,0
35.81,39.61,22.61,521.37,1
28.41,49.88,4.52,201.32,3
30.19,75.33,14.03,239.3,2
29.07,79.03,22.99,944.19,2
27.13,44.76,21.22,1966.44,4
27.48,79.64,8.93,557.69,2
32.8,80.83,18.1,1337.87,0
39.22,51.94,11.93,990.0,1
33.04,80.02,16.56,1930.36,4
22.53,51.95,9.05,76.32,0
27.57,70.62,18.14,788.95,0
27.17,76.64,17.71,1016.39,0
36.98,43.6,17.85,136.12,1
36.45,51.68,8.75,952.71,1
37.56,74.72,14.01,342.49,1
25.24,53.23,16.25,73.61,0
34.32,38.0,8.46,325.73,0
27.56,83.5,4.56,1875.4,4
31.44,69.73,23.46,85.22,0
24.98,51.61,20.76,1810.58,4
25.54,64.55,11.7,932.49,0
36.06,76.06,24.81,853.61,0
39.05,57.42,12.75,1916.62,4
34.14,66.71,12.48,1152.34,0
34.95,35.62,21.21,1058.28,0
36.2,54.45,17.86,320.98,1
23.81,70.98,19.06,206.83,0
25.93,39.79,24.27,1965.0,4
35.25,58.83,18.68,1686.49,4
24.21,36.0,5.89,1604.6,4
29.99,69.52,24.89,88.48,0
34.89,48.05,12.47,1836.54,4
37.48,68.29,3.57,1879.41,4
30.34,81.38,5.24,1278.0,0
31.73,46.81,12.14,1185.83,0
31.24,75.36,23.05,1946.91,4
27.15,52.88,24.94,441.19,0
20.34,82.28,18.57,558.89,2
21.6,36.65,13.08,1516.38,4
28.08,57.13,8.85,25.74,0
34.66,45.35,11.28,158.8,0
29.07,77.66,19.59,1148.18,0
21.82,45.15,11.0,164.43,0
39.97,57.57,20.37,24.03,1
39.9,64.78,7.49,77.54,1
34.25,59.27,4.41,466.07,3
37.02,75.56,12.8,1341.81,0
33.36,44.61,11.36,1319.79,0
32.23,64.87,3.83,171.94,3
31.91,74.96,23.44,47.23,0
32.75,55.23,13.83,726.34,0
38.46,57.24,4.13,1969.13,4
37.86,75.97,12.82,751.07,0
35.12,49.85,11.52,1419.73,0
27.92,56.03,17.49,1187.29,0
33.72,66.32,24.37,1901.34,4
25.58,34.9,4.29,1584.64,4
32.75,73.96,5.7,581.53,0
23.43,39.53,10.3,1845.91,4
34.4,83.44,8.92,616.47,2
26.74,71.84,8.76,1462.12,0
34.33,33.86,11.26,1890.6,4
33.44,39.31,14.81,654.21,0
34.72,74.6,9.39,27.88,0
31.55,71.82,16.74,1913.92,4
23.3,40.87,9.37,1027.86,0
29.14,57.45,6.59,1954.55,4
38.33,69.37,6.02,598.91,1
31.8,76.81,20.15,317.98,2
35.21,45.57,21.5,215.23,1
28.96,72.38,22.85,129.99,0
29.95,46.87,5.97,1750.61,4
32.03,62.41,13.85,1100.26,0
20.88,41.87,19.82,1666.41,4
20.52,68.98,8.99,1712.01,4
31.93,39.11,19.66,1472.8,0
33.26,45.62,6.67,1501.01,4
26.69,64.62,18.26,597.97,0
26.06,45.7,16.79,887.39,0
30.26,64.58,9.19,1256.35,0
28.48,46.14,4.97,49.2,3
30.77,71.59,4.64,1602.9,4
32.66,39.57,6.95,1098.44,0
32.89,54.73,19.84,182.63,0
24.91,49.83,20.8,1507.69,4
20.14,73.72,21.59,268.3,0
34.12,61.41,12.49,1097.85,0
33.58,77.08,3.41,573.69,0
28.44,59.28,12.14,959.76,0
39.92,69.0,15.93,635.54,1
30.67,80.92,23.41,629.26,2
26.42,40.56,10.25,1232.11,0
32.8,32.64,18.71,1681.63,4
21.57,78.4,9.93,1306.21,0
35.53,51.67,23.86,532.13,1
21.87,66.73,10.69,507.27,0
27.47,45.8,12.72,1336.6,0
20.09,43.6,20.94,195.62,0
32.11,41.44,9.43,1414.5,0
31.71,75.67,22.7,137.06,2
37.7,74.3,4.44,1621.23,4
21.04,42.16,17.63,1560.27,4
35.53,40.21,5.81,1561.62,4
29.21,58.78,10.43,297.39,0
32.98,56.37,14.67,993.92,0
34.06,57.16,19.23,1530.92,4
39.89,64.65,21.71,1222.49,0
27.46,41.76,20.08,724.73,0
35.79,70.34,9.18,1669.59,4
21.08,32.1,6.55,1052.16,0
24.21,32.14,5.64,1042.68,0
36.37,57.03,20.87,1640.79,4
24.01,38.03,13.76,313.07,0
23.78,82.72,20.51,1444.97,0
34.54,73.96,3.92,148.85,3
21.42,44.82,11.39,1723.91,4
35.32,78.92,20.89,701.24,0
39.32,74.46,18.36,1739.83,4
22.94,82.79,11.31,263.75,2
26.57,82.95,14.51,916.96,2
34.91,84.74,13.45,1813.23,4
32.13,80.72,4.62,96.96,0
21.2,53.89,20.42,251.17,0
26.11,43.45,21.19,771.51,0
31.08,69.78,13.08,1427.85,0
29.97,42.57,22.77,1182.81,0
22.35,84.03,24.42,1386.59,0
27.38,32.81,14.4,918.03,0
21.17,57.06,19.08,1635.23,4
28.09,37.79,12.7,93.81,0
31.74,52.11,13.63,1433.04,0
29.42,63.21,19.81,1874.54,4
34.97,39.32,13.22,1616.46,4
32.41,43.72,15.18,1187.35,0
30.56,62.99,5.83,1020.72,0
30.94,52.25,15.74,1457.78,0
36.68,56.16,13.26,230.72,1
26.91,65.34,8.45,1926.77,4
33.72,68.55,11.19,1514.48,4
30.34,53.03,23.3,162.88,0
20.78,41.83,8.98,1851.34,4
35.21,54.64,3.73,781.07,0
29.31,66.6,5.35,1271.22,0
27.88,70.8,21.81,97.36,0
22.71,52.9,5.51,931.33,0
32.06,61.33,13.34,1010.23,0
26.61,64.61,19.64,1176.44,0
27.27,74.48,9.71,292.64,0
28.01,32.51,23.52,513.09,0
24.75,70.92,23.04,985.34,0
37.06,48.05,9.82,90.57,1
35.66,71.58,10.33,481.6,1
26.76,55.4,19.55,1724.94,4
36.02,82.04,10.77,72.24,0
31.73,80.17,11.33,114.44,2
24.37,52.31,23.02,1201.52,0
30.87,65.35,23.22,103.41,0
34.93,80.41,7.65,229.95,2
20.96,66.66,21.05,1156.44,0
37.62,56.08,18.69,711.32,1
33.59,83.61,22.62,1641.65,4
22.91,60.08,18.24,470.39,0
27.58,82.23,12.12,1868.04,4
30.53,44.65,11.86,1906.28,4
22.05,45.88,6.52,1769.21,4
32.94,54.06,16.77,1836.92,4
30.14,34.16,22.16,1219.6,0
37.31,32.34,24.52,1019.82,0
25.62,63.73,17.25,1114.81,0
25.06,44.75,14.15,788.13,0
20.97,37.12,17.62,444.16,0
28.58,36.24,17.81,1344.17,0
28.55,59.48,9.93,1552.69,4
35.81,55.14,22.96,1227.54,0
33.42,57.93,19.78,205.25,0
25.21,37.64,13.08,1048.12,0
30.61,69.93,13.07,1643.25,4
34.42,54.56,3.25,352.49,3
31.81,62.02,21.03,1949.31,4
37.06,73.69,21.15,1143.58,0
23.92,51.35,8.92,1717.21,4
37.12,81.39,14.08,341.71,0
26.79,78.89,14.0,1242.23,0
27.55,63.56,4.55,1401.53,0
37.02,44.07,12.55,1375.26,0
38.84,37.64,6.58,1905.01,4
26.63,71.18,13.6,1613.04,4
35.19,74.84,16.29,97.59,1
35.52,83.94,7.02,257.75,0
37.51,79.42,12.57,621.97,0
21.29,82.72,17.14,1899.53,4
35.74,61.38,4.71,583.28,0
32.74,84.22,15.88,604.64,2
35.44,61.73,8.18,451.08,1
30.79,68.3,23.61,169.78,0
29.42,49.45,23.47,886.09,0
32.41,68.22,24.67,1537.04,4
